INFO:root:10:14:24 Namespace(accumulate=None, batch_size=32, bert_dataset='wiki_cn_cased', bert_model='bert_12_768_12', calib_mode='customize', deploy=False, dev_batch_size=8, dtype='float32', early_stop=None, epochs=4, epsilon=1e-06, gpu=0, log_interval=10, lr=2e-05, max_len=128, model_parameters=None, model_prefix=None, num_calib_batches=5, only_calibration=False, only_inference=False, optimizer='bertadam', output_dir='./output_dir', pretrained_bert_parameters=None, quantized_dtype='auto', round_to=None, seed=6, task_name='XNLI', training_steps=None, warmup_ratio=0.1)
INFO:root:10:14:27 Model file not found. Downloading to /home/hxy/.mxnet/models/bert_12_768_12_wiki_cn_cased-885ebb9a.params.
INFO:root:10:17:12 Namespace(accumulate=None, batch_size=32, bert_dataset='wiki_cn_cased', bert_model='bert_12_768_12', calib_mode='customize', deploy=False, dev_batch_size=8, dtype='float32', early_stop=None, epochs=4, epsilon=1e-06, gpu=0, log_interval=10, lr=2e-05, max_len=128, model_parameters=None, model_prefix=None, num_calib_batches=5, only_calibration=False, only_inference=False, optimizer='bertadam', output_dir='./output_dir', pretrained_bert_parameters=None, quantized_dtype='auto', round_to=None, seed=6, task_name='XNLI', training_steps=None, warmup_ratio=0.1)
INFO:root:10:17:14 Model file not found. Downloading to /data1/hxy/.mxnet/models/bert_12_768_12_wiki_cn_cased-885ebb9a.params.
INFO:root:10:19:25 processing dataset...
INFO:root:10:20:30 Now we are doing BERT classification training on gpu(0)!
INFO:root:10:20:30 training steps=49087
INFO:root:10:21:02 [Epoch 1 Batch 10/12277] loss=1.1346, lr=0.0000000, metrics:accuracy:0.3187
INFO:root:12:07:00 [Epoch 4 Batch 7700/12277] loss=0.2708, lr=0.0000021, metrics:accuracy:0.8857
INFO:root:12:07:02 [Epoch 4 Batch 7710/12277] loss=0.3225, lr=0.0000021, metrics:accuracy:0.8857
INFO:root:12:07:03 [Epoch 4 Batch 7720/12277] loss=0.3279, lr=0.0000021, metrics:accuracy:0.8857
INFO:root:12:07:05 [Epoch 4 Batch 7730/12277] loss=0.3941, lr=0.0000020, metrics:accuracy:0.8857
INFO:root:12:07:06 [Epoch 4 Batch 7740/12277] loss=0.3176, lr=0.0000020, metrics:accuracy:0.8857
INFO:root:12:07:08 [Epoch 4 Batch 7750/12277] loss=0.4326, lr=0.0000020, metrics:accuracy:0.8857
INFO:root:12:07:09 [Epoch 4 Batch 7760/12277] loss=0.3361, lr=0.0000020, metrics:accuracy:0.8857
INFO:root:12:07:11 [Epoch 4 Batch 7770/12277] loss=0.3143, lr=0.0000020, metrics:accuracy:0.8856
INFO:root:12:07:12 [Epoch 4 Batch 7780/12277] loss=0.2639, lr=0.0000020, metrics:accuracy:0.8857
INFO:root:12:07:14 [Epoch 4 Batch 7790/12277] loss=0.3654, lr=0.0000020, metrics:accuracy:0.8857
INFO:root:12:07:15 [Epoch 4 Batch 7800/12277] loss=0.2989, lr=0.0000020, metrics:accuracy:0.8857
INFO:root:12:07:17 [Epoch 4 Batch 7810/12277] loss=0.2876, lr=0.0000020, metrics:accuracy:0.8857
INFO:root:12:07:19 [Epoch 4 Batch 7820/12277] loss=0.3373, lr=0.0000020, metrics:accuracy:0.8857
INFO:root:12:07:20 [Epoch 4 Batch 7830/12277] loss=0.3457, lr=0.0000020, metrics:accuracy:0.8857
INFO:root:12:07:22 [Epoch 4 Batch 7840/12277] loss=0.3264, lr=0.0000020, metrics:accuracy:0.8857
INFO:root:12:07:23 [Epoch 4 Batch 7850/12277] loss=0.3107, lr=0.0000020, metrics:accuracy:0.8857
INFO:root:12:07:25 [Epoch 4 Batch 7860/12277] loss=0.3045, lr=0.0000020, metrics:accuracy:0.8857
INFO:root:12:07:26 [Epoch 4 Batch 7870/12277] loss=0.3494, lr=0.0000020, metrics:accuracy:0.8857
INFO:root:12:07:28 [Epoch 4 Batch 7880/12277] loss=0.3232, lr=0.0000020, metrics:accuracy:0.8857
INFO:root:12:07:29 [Epoch 4 Batch 7890/12277] loss=0.3248, lr=0.0000020, metrics:accuracy:0.8857
INFO:root:12:07:31 [Epoch 4 Batch 7900/12277] loss=0.3049, lr=0.0000020, metrics:accuracy:0.8856
INFO:root:12:07:32 [Epoch 4 Batch 7910/12277] loss=0.3603, lr=0.0000020, metrics:accuracy:0.8856
INFO:root:12:07:34 [Epoch 4 Batch 7920/12277] loss=0.3181, lr=0.0000020, metrics:accuracy:0.8856
INFO:root:12:07:35 [Epoch 4 Batch 7930/12277] loss=0.2693, lr=0.0000020, metrics:accuracy:0.8856
INFO:root:12:07:36 [Epoch 4 Batch 7940/12277] loss=0.3399, lr=0.0000020, metrics:accuracy:0.8856
INFO:root:12:07:38 [Epoch 4 Batch 7950/12277] loss=0.2722, lr=0.0000019, metrics:accuracy:0.8856
INFO:root:12:07:39 [Epoch 4 Batch 7960/12277] loss=0.3219, lr=0.0000019, metrics:accuracy:0.8856
INFO:root:12:07:41 [Epoch 4 Batch 7970/12277] loss=0.3669, lr=0.0000019, metrics:accuracy:0.8856
INFO:root:12:07:42 [Epoch 4 Batch 7980/12277] loss=0.3272, lr=0.0000019, metrics:accuracy:0.8856
INFO:root:12:07:44 [Epoch 4 Batch 7990/12277] loss=0.3214, lr=0.0000019, metrics:accuracy:0.8856
INFO:root:12:07:45 [Epoch 4 Batch 8000/12277] loss=0.3224, lr=0.0000019, metrics:accuracy:0.8856
INFO:root:12:07:47 [Epoch 4 Batch 8010/12277] loss=0.2659, lr=0.0000019, metrics:accuracy:0.8856
INFO:root:12:07:48 [Epoch 4 Batch 8020/12277] loss=0.3260, lr=0.0000019, metrics:accuracy:0.8856
INFO:root:12:07:50 [Epoch 4 Batch 8030/12277] loss=0.2993, lr=0.0000019, metrics:accuracy:0.8856
INFO:root:12:07:51 [Epoch 4 Batch 8040/12277] loss=0.3330, lr=0.0000019, metrics:accuracy:0.8856
INFO:root:12:07:53 [Epoch 4 Batch 8050/12277] loss=0.2829, lr=0.0000019, metrics:accuracy:0.8856
INFO:root:12:07:54 [Epoch 4 Batch 8060/12277] loss=0.2384, lr=0.0000019, metrics:accuracy:0.8857
INFO:root:12:07:56 [Epoch 4 Batch 8070/12277] loss=0.2259, lr=0.0000019, metrics:accuracy:0.8857
INFO:root:12:07:58 [Epoch 4 Batch 8080/12277] loss=0.4085, lr=0.0000019, metrics:accuracy:0.8857
INFO:root:12:07:59 [Epoch 4 Batch 8090/12277] loss=0.2968, lr=0.0000019, metrics:accuracy:0.8857
INFO:root:12:08:01 [Epoch 4 Batch 8100/12277] loss=0.2830, lr=0.0000019, metrics:accuracy:0.8857
INFO:root:12:08:02 [Epoch 4 Batch 8110/12277] loss=0.3486, lr=0.0000019, metrics:accuracy:0.8857
INFO:root:12:08:03 [Epoch 4 Batch 8120/12277] loss=0.3385, lr=0.0000019, metrics:accuracy:0.8857
INFO:root:12:08:05 [Epoch 4 Batch 8130/12277] loss=0.2174, lr=0.0000019, metrics:accuracy:0.8857
INFO:root:12:08:06 [Epoch 4 Batch 8140/12277] loss=0.3237, lr=0.0000019, metrics:accuracy:0.8857
INFO:root:12:08:08 [Epoch 4 Batch 8150/12277] loss=0.3147, lr=0.0000019, metrics:accuracy:0.8857
INFO:root:12:08:09 [Epoch 4 Batch 8160/12277] loss=0.3077, lr=0.0000019, metrics:accuracy:0.8857
INFO:root:12:08:11 [Epoch 4 Batch 8170/12277] loss=0.2538, lr=0.0000019, metrics:accuracy:0.8857
INFO:root:12:08:12 [Epoch 4 Batch 8180/12277] loss=0.3701, lr=0.0000018, metrics:accuracy:0.8857
INFO:root:12:08:13 [Epoch 4 Batch 8190/12277] loss=0.3538, lr=0.0000018, metrics:accuracy:0.8857
INFO:root:12:08:15 [Epoch 4 Batch 8200/12277] loss=0.3039, lr=0.0000018, metrics:accuracy:0.8857
INFO:root:12:08:16 [Epoch 4 Batch 8210/12277] loss=0.4060, lr=0.0000018, metrics:accuracy:0.8856
INFO:root:12:08:18 [Epoch 4 Batch 8220/12277] loss=0.3057, lr=0.0000018, metrics:accuracy:0.8856
INFO:root:12:08:19 [Epoch 4 Batch 8230/12277] loss=0.2626, lr=0.0000018, metrics:accuracy:0.8856
INFO:root:12:08:21 [Epoch 4 Batch 8240/12277] loss=0.3358, lr=0.0000018, metrics:accuracy:0.8856
INFO:root:12:08:22 [Epoch 4 Batch 8250/12277] loss=0.3598, lr=0.0000018, metrics:accuracy:0.8856
INFO:root:12:08:23 [Epoch 4 Batch 8260/12277] loss=0.3982, lr=0.0000018, metrics:accuracy:0.8855
INFO:root:12:08:25 [Epoch 4 Batch 8270/12277] loss=0.3122, lr=0.0000018, metrics:accuracy:0.8855
INFO:root:12:08:26 [Epoch 4 Batch 8280/12277] loss=0.3119, lr=0.0000018, metrics:accuracy:0.8855
INFO:root:12:08:28 [Epoch 4 Batch 8290/12277] loss=0.3303, lr=0.0000018, metrics:accuracy:0.8855
INFO:root:12:08:29 [Epoch 4 Batch 8300/12277] loss=0.3139, lr=0.0000018, metrics:accuracy:0.8855
INFO:root:12:08:30 [Epoch 4 Batch 8310/12277] loss=0.2855, lr=0.0000018, metrics:accuracy:0.8855
INFO:root:12:08:32 [Epoch 4 Batch 8320/12277] loss=0.3499, lr=0.0000018, metrics:accuracy:0.8855
INFO:root:12:08:33 [Epoch 4 Batch 8330/12277] loss=0.3627, lr=0.0000018, metrics:accuracy:0.8855
INFO:root:12:08:35 [Epoch 4 Batch 8340/12277] loss=0.3008, lr=0.0000018, metrics:accuracy:0.8855
INFO:root:12:08:36 [Epoch 4 Batch 8350/12277] loss=0.2903, lr=0.0000018, metrics:accuracy:0.8855
INFO:root:12:08:38 [Epoch 4 Batch 8360/12277] loss=0.3844, lr=0.0000018, metrics:accuracy:0.8854
INFO:root:12:08:39 [Epoch 4 Batch 8370/12277] loss=0.2864, lr=0.0000018, metrics:accuracy:0.8855
INFO:root:12:08:40 [Epoch 4 Batch 8380/12277] loss=0.3300, lr=0.0000018, metrics:accuracy:0.8854
INFO:root:12:08:42 [Epoch 4 Batch 8390/12277] loss=0.2969, lr=0.0000018, metrics:accuracy:0.8854
INFO:root:12:08:43 [Epoch 4 Batch 8400/12277] loss=0.2902, lr=0.0000017, metrics:accuracy:0.8854
INFO:root:12:08:45 [Epoch 4 Batch 8410/12277] loss=0.3183, lr=0.0000017, metrics:accuracy:0.8854
INFO:root:12:08:47 [Epoch 4 Batch 8420/12277] loss=0.3586, lr=0.0000017, metrics:accuracy:0.8854
INFO:root:12:08:48 [Epoch 4 Batch 8430/12277] loss=0.3064, lr=0.0000017, metrics:accuracy:0.8854
INFO:root:12:08:50 [Epoch 4 Batch 8440/12277] loss=0.3411, lr=0.0000017, metrics:accuracy:0.8854
INFO:root:12:08:51 [Epoch 4 Batch 8450/12277] loss=0.3237, lr=0.0000017, metrics:accuracy:0.8854
INFO:root:12:08:53 [Epoch 4 Batch 8460/12277] loss=0.2742, lr=0.0000017, metrics:accuracy:0.8854
INFO:root:12:08:54 [Epoch 4 Batch 8470/12277] loss=0.3461, lr=0.0000017, metrics:accuracy:0.8854
INFO:root:12:08:56 [Epoch 4 Batch 8480/12277] loss=0.3256, lr=0.0000017, metrics:accuracy:0.8854
INFO:root:12:08:57 [Epoch 4 Batch 8490/12277] loss=0.2968, lr=0.0000017, metrics:accuracy:0.8854
INFO:root:12:08:59 [Epoch 4 Batch 8500/12277] loss=0.3229, lr=0.0000017, metrics:accuracy:0.8854
INFO:root:12:09:00 [Epoch 4 Batch 8510/12277] loss=0.3498, lr=0.0000017, metrics:accuracy:0.8854
INFO:root:12:09:02 [Epoch 4 Batch 8520/12277] loss=0.2912, lr=0.0000017, metrics:accuracy:0.8854
INFO:root:12:09:03 [Epoch 4 Batch 8530/12277] loss=0.3000, lr=0.0000017, metrics:accuracy:0.8855
INFO:root:12:09:04 [Epoch 4 Batch 8540/12277] loss=0.2684, lr=0.0000017, metrics:accuracy:0.8855
INFO:root:12:09:06 [Epoch 4 Batch 8550/12277] loss=0.2738, lr=0.0000017, metrics:accuracy:0.8855
INFO:root:12:09:07 [Epoch 4 Batch 8560/12277] loss=0.3081, lr=0.0000017, metrics:accuracy:0.8855
INFO:root:12:09:08 [Epoch 4 Batch 8570/12277] loss=0.2725, lr=0.0000017, metrics:accuracy:0.8856
INFO:root:12:09:10 [Epoch 4 Batch 8580/12277] loss=0.2984, lr=0.0000017, metrics:accuracy:0.8856
INFO:root:12:09:11 [Epoch 4 Batch 8590/12277] loss=0.3540, lr=0.0000017, metrics:accuracy:0.8856
INFO:root:12:09:13 [Epoch 4 Batch 8600/12277] loss=0.3110, lr=0.0000017, metrics:accuracy:0.8856
INFO:root:12:09:14 [Epoch 4 Batch 8610/12277] loss=0.3494, lr=0.0000017, metrics:accuracy:0.8855
INFO:root:12:09:15 [Epoch 4 Batch 8620/12277] loss=0.3053, lr=0.0000016, metrics:accuracy:0.8855
INFO:root:12:09:17 [Epoch 4 Batch 8630/12277] loss=0.3768, lr=0.0000016, metrics:accuracy:0.8855
INFO:root:12:09:18 [Epoch 4 Batch 8640/12277] loss=0.3666, lr=0.0000016, metrics:accuracy:0.8855
INFO:root:12:09:19 [Epoch 4 Batch 8650/12277] loss=0.3774, lr=0.0000016, metrics:accuracy:0.8855
INFO:root:12:09:21 [Epoch 4 Batch 8660/12277] loss=0.3373, lr=0.0000016, metrics:accuracy:0.8855
INFO:root:12:09:23 [Epoch 4 Batch 8670/12277] loss=0.3047, lr=0.0000016, metrics:accuracy:0.8855
INFO:root:12:09:24 [Epoch 4 Batch 8680/12277] loss=0.3315, lr=0.0000016, metrics:accuracy:0.8855
INFO:root:12:09:25 [Epoch 4 Batch 8690/12277] loss=0.2649, lr=0.0000016, metrics:accuracy:0.8855
INFO:root:12:09:27 [Epoch 4 Batch 8700/12277] loss=0.3275, lr=0.0000016, metrics:accuracy:0.8855
INFO:root:12:09:29 [Epoch 4 Batch 8710/12277] loss=0.3069, lr=0.0000016, metrics:accuracy:0.8855
INFO:root:12:09:30 [Epoch 4 Batch 8720/12277] loss=0.3530, lr=0.0000016, metrics:accuracy:0.8855
INFO:root:12:09:31 [Epoch 4 Batch 8730/12277] loss=0.2018, lr=0.0000016, metrics:accuracy:0.8855
INFO:root:12:09:33 [Epoch 4 Batch 8740/12277] loss=0.2609, lr=0.0000016, metrics:accuracy:0.8856
INFO:root:12:09:34 [Epoch 4 Batch 8750/12277] loss=0.3789, lr=0.0000016, metrics:accuracy:0.8855
INFO:root:12:09:36 [Epoch 4 Batch 8760/12277] loss=0.3367, lr=0.0000016, metrics:accuracy:0.8856
INFO:root:12:09:37 [Epoch 4 Batch 8770/12277] loss=0.3010, lr=0.0000016, metrics:accuracy:0.8855
INFO:root:12:09:38 [Epoch 4 Batch 8780/12277] loss=0.3026, lr=0.0000016, metrics:accuracy:0.8856
INFO:root:12:09:40 [Epoch 4 Batch 8790/12277] loss=0.2824, lr=0.0000016, metrics:accuracy:0.8856
INFO:root:12:09:41 [Epoch 4 Batch 8800/12277] loss=0.2953, lr=0.0000016, metrics:accuracy:0.8856
INFO:root:12:09:43 [Epoch 4 Batch 8810/12277] loss=0.3022, lr=0.0000016, metrics:accuracy:0.8856
INFO:root:12:09:44 [Epoch 4 Batch 8820/12277] loss=0.3553, lr=0.0000016, metrics:accuracy:0.8856
INFO:root:12:09:46 [Epoch 4 Batch 8830/12277] loss=0.2820, lr=0.0000016, metrics:accuracy:0.8856
INFO:root:12:09:47 [Epoch 4 Batch 8840/12277] loss=0.2815, lr=0.0000015, metrics:accuracy:0.8856
INFO:root:12:09:49 [Epoch 4 Batch 8850/12277] loss=0.3400, lr=0.0000015, metrics:accuracy:0.8856
INFO:root:12:09:50 [Epoch 4 Batch 8860/12277] loss=0.2680, lr=0.0000015, metrics:accuracy:0.8856
INFO:root:12:09:51 [Epoch 4 Batch 8870/12277] loss=0.3358, lr=0.0000015, metrics:accuracy:0.8856
INFO:root:12:09:53 [Epoch 4 Batch 8880/12277] loss=0.3092, lr=0.0000015, metrics:accuracy:0.8856
INFO:root:12:09:54 [Epoch 4 Batch 8890/12277] loss=0.2930, lr=0.0000015, metrics:accuracy:0.8856
INFO:root:12:09:55 [Epoch 4 Batch 8900/12277] loss=0.3870, lr=0.0000015, metrics:accuracy:0.8856
INFO:root:12:09:56 [Epoch 4 Batch 8910/12277] loss=0.3421, lr=0.0000015, metrics:accuracy:0.8856
INFO:root:12:09:58 [Epoch 4 Batch 8920/12277] loss=0.2719, lr=0.0000015, metrics:accuracy:0.8856
INFO:root:12:09:59 [Epoch 4 Batch 8930/12277] loss=0.2710, lr=0.0000015, metrics:accuracy:0.8856
INFO:root:12:10:01 [Epoch 4 Batch 8940/12277] loss=0.3202, lr=0.0000015, metrics:accuracy:0.8856
INFO:root:12:10:03 [Epoch 4 Batch 8950/12277] loss=0.3586, lr=0.0000015, metrics:accuracy:0.8856
INFO:root:12:10:04 [Epoch 4 Batch 8960/12277] loss=0.3022, lr=0.0000015, metrics:accuracy:0.8856
INFO:root:12:10:05 [Epoch 4 Batch 8970/12277] loss=0.3040, lr=0.0000015, metrics:accuracy:0.8856
INFO:root:12:10:07 [Epoch 4 Batch 8980/12277] loss=0.2908, lr=0.0000015, metrics:accuracy:0.8856
INFO:root:12:10:08 [Epoch 4 Batch 8990/12277] loss=0.2889, lr=0.0000015, metrics:accuracy:0.8856
INFO:root:12:10:09 [Epoch 4 Batch 9000/12277] loss=0.3235, lr=0.0000015, metrics:accuracy:0.8856
INFO:root:12:10:11 [Epoch 4 Batch 9010/12277] loss=0.3114, lr=0.0000015, metrics:accuracy:0.8856
INFO:root:12:10:12 [Epoch 4 Batch 9020/12277] loss=0.3022, lr=0.0000015, metrics:accuracy:0.8857
INFO:root:12:10:14 [Epoch 4 Batch 9030/12277] loss=0.2924, lr=0.0000015, metrics:accuracy:0.8857
INFO:root:12:10:15 [Epoch 4 Batch 9040/12277] loss=0.3460, lr=0.0000015, metrics:accuracy:0.8856
INFO:root:12:10:16 [Epoch 4 Batch 9050/12277] loss=0.3106, lr=0.0000015, metrics:accuracy:0.8857
INFO:root:12:10:18 [Epoch 4 Batch 9060/12277] loss=0.3014, lr=0.0000014, metrics:accuracy:0.8856
INFO:root:12:10:19 [Epoch 4 Batch 9070/12277] loss=0.2668, lr=0.0000014, metrics:accuracy:0.8857
INFO:root:12:10:21 [Epoch 4 Batch 9080/12277] loss=0.3439, lr=0.0000014, metrics:accuracy:0.8857
INFO:root:12:10:22 [Epoch 4 Batch 9090/12277] loss=0.3669, lr=0.0000014, metrics:accuracy:0.8857
INFO:root:12:10:24 [Epoch 4 Batch 9100/12277] loss=0.3003, lr=0.0000014, metrics:accuracy:0.8857
INFO:root:12:10:25 [Epoch 4 Batch 9110/12277] loss=0.2769, lr=0.0000014, metrics:accuracy:0.8857
INFO:root:12:10:27 [Epoch 4 Batch 9120/12277] loss=0.2789, lr=0.0000014, metrics:accuracy:0.8857
INFO:root:12:10:28 [Epoch 4 Batch 9130/12277] loss=0.2729, lr=0.0000014, metrics:accuracy:0.8857
INFO:root:12:10:29 [Epoch 4 Batch 9140/12277] loss=0.3360, lr=0.0000014, metrics:accuracy:0.8857
INFO:root:12:10:31 [Epoch 4 Batch 9150/12277] loss=0.3214, lr=0.0000014, metrics:accuracy:0.8857
INFO:root:12:10:33 [Epoch 4 Batch 9160/12277] loss=0.3025, lr=0.0000014, metrics:accuracy:0.8857
INFO:root:12:10:34 [Epoch 4 Batch 9170/12277] loss=0.3451, lr=0.0000014, metrics:accuracy:0.8857
INFO:root:12:10:35 [Epoch 4 Batch 9180/12277] loss=0.3374, lr=0.0000014, metrics:accuracy:0.8857
INFO:root:12:10:37 [Epoch 4 Batch 9190/12277] loss=0.3700, lr=0.0000014, metrics:accuracy:0.8856
INFO:root:12:10:38 [Epoch 4 Batch 9200/12277] loss=0.3131, lr=0.0000014, metrics:accuracy:0.8856
INFO:root:12:10:40 [Epoch 4 Batch 9210/12277] loss=0.3180, lr=0.0000014, metrics:accuracy:0.8856
INFO:root:12:10:41 [Epoch 4 Batch 9220/12277] loss=0.2460, lr=0.0000014, metrics:accuracy:0.8856
INFO:root:12:10:42 [Epoch 4 Batch 9230/12277] loss=0.3262, lr=0.0000014, metrics:accuracy:0.8856
INFO:root:12:10:44 [Epoch 4 Batch 9240/12277] loss=0.2910, lr=0.0000014, metrics:accuracy:0.8856
INFO:root:12:10:45 [Epoch 4 Batch 9250/12277] loss=0.3851, lr=0.0000014, metrics:accuracy:0.8856
INFO:root:12:10:47 [Epoch 4 Batch 9260/12277] loss=0.3388, lr=0.0000014, metrics:accuracy:0.8856
INFO:root:12:10:48 [Epoch 4 Batch 9270/12277] loss=0.3171, lr=0.0000014, metrics:accuracy:0.8856
INFO:root:12:10:50 [Epoch 4 Batch 9280/12277] loss=0.2839, lr=0.0000013, metrics:accuracy:0.8856
INFO:root:12:10:52 [Epoch 4 Batch 9290/12277] loss=0.3842, lr=0.0000013, metrics:accuracy:0.8856
INFO:root:12:10:53 [Epoch 4 Batch 9300/12277] loss=0.3641, lr=0.0000013, metrics:accuracy:0.8855
INFO:root:12:10:54 [Epoch 4 Batch 9310/12277] loss=0.2546, lr=0.0000013, metrics:accuracy:0.8856
INFO:root:12:10:55 [Epoch 4 Batch 9320/12277] loss=0.2570, lr=0.0000013, metrics:accuracy:0.8856
INFO:root:12:10:57 [Epoch 4 Batch 9330/12277] loss=0.3076, lr=0.0000013, metrics:accuracy:0.8856
INFO:root:12:10:58 [Epoch 4 Batch 9340/12277] loss=0.3459, lr=0.0000013, metrics:accuracy:0.8856
INFO:root:12:11:00 [Epoch 4 Batch 9350/12277] loss=0.3037, lr=0.0000013, metrics:accuracy:0.8856
INFO:root:12:11:01 [Epoch 4 Batch 9360/12277] loss=0.3640, lr=0.0000013, metrics:accuracy:0.8856
INFO:root:12:11:02 [Epoch 4 Batch 9370/12277] loss=0.3067, lr=0.0000013, metrics:accuracy:0.8856
INFO:root:12:11:04 [Epoch 4 Batch 9380/12277] loss=0.3470, lr=0.0000013, metrics:accuracy:0.8855
INFO:root:12:11:05 [Epoch 4 Batch 9390/12277] loss=0.3326, lr=0.0000013, metrics:accuracy:0.8855
INFO:root:12:11:07 [Epoch 4 Batch 9400/12277] loss=0.2867, lr=0.0000013, metrics:accuracy:0.8855
INFO:root:12:11:08 [Epoch 4 Batch 9410/12277] loss=0.2710, lr=0.0000013, metrics:accuracy:0.8856
INFO:root:12:11:10 [Epoch 4 Batch 9420/12277] loss=0.3024, lr=0.0000013, metrics:accuracy:0.8856
INFO:root:12:11:11 [Epoch 4 Batch 9430/12277] loss=0.2383, lr=0.0000013, metrics:accuracy:0.8856
INFO:root:12:11:13 [Epoch 4 Batch 9440/12277] loss=0.3277, lr=0.0000013, metrics:accuracy:0.8856
INFO:root:12:11:14 [Epoch 4 Batch 9450/12277] loss=0.3325, lr=0.0000013, metrics:accuracy:0.8856
INFO:root:12:11:16 [Epoch 4 Batch 9460/12277] loss=0.2780, lr=0.0000013, metrics:accuracy:0.8856
INFO:root:12:11:17 [Epoch 4 Batch 9470/12277] loss=0.3017, lr=0.0000013, metrics:accuracy:0.8856
INFO:root:12:11:19 [Epoch 4 Batch 9480/12277] loss=0.2023, lr=0.0000013, metrics:accuracy:0.8857
INFO:root:12:11:20 [Epoch 4 Batch 9490/12277] loss=0.2805, lr=0.0000013, metrics:accuracy:0.8857
INFO:root:12:11:21 [Epoch 4 Batch 9500/12277] loss=0.3080, lr=0.0000012, metrics:accuracy:0.8857
INFO:root:12:11:23 [Epoch 4 Batch 9510/12277] loss=0.3706, lr=0.0000012, metrics:accuracy:0.8856
INFO:root:12:11:24 [Epoch 4 Batch 9520/12277] loss=0.3119, lr=0.0000012, metrics:accuracy:0.8856
INFO:root:12:11:26 [Epoch 4 Batch 9530/12277] loss=0.3021, lr=0.0000012, metrics:accuracy:0.8856
INFO:root:12:11:27 [Epoch 4 Batch 9540/12277] loss=0.2674, lr=0.0000012, metrics:accuracy:0.8857
INFO:root:12:11:29 [Epoch 4 Batch 9550/12277] loss=0.3547, lr=0.0000012, metrics:accuracy:0.8857
INFO:root:12:11:30 [Epoch 4 Batch 9560/12277] loss=0.3522, lr=0.0000012, metrics:accuracy:0.8856
INFO:root:12:11:31 [Epoch 4 Batch 9570/12277] loss=0.4157, lr=0.0000012, metrics:accuracy:0.8856
INFO:root:12:11:33 [Epoch 4 Batch 9580/12277] loss=0.3260, lr=0.0000012, metrics:accuracy:0.8856
INFO:root:12:11:34 [Epoch 4 Batch 9590/12277] loss=0.2894, lr=0.0000012, metrics:accuracy:0.8856
INFO:root:12:11:35 [Epoch 4 Batch 9600/12277] loss=0.3083, lr=0.0000012, metrics:accuracy:0.8856
INFO:root:12:11:37 [Epoch 4 Batch 9610/12277] loss=0.3184, lr=0.0000012, metrics:accuracy:0.8857
INFO:root:12:11:38 [Epoch 4 Batch 9620/12277] loss=0.2181, lr=0.0000012, metrics:accuracy:0.8857
INFO:root:12:11:39 [Epoch 4 Batch 9630/12277] loss=0.3249, lr=0.0000012, metrics:accuracy:0.8857
INFO:root:12:11:40 [Epoch 4 Batch 9640/12277] loss=0.2457, lr=0.0000012, metrics:accuracy:0.8857
INFO:root:12:11:42 [Epoch 4 Batch 9650/12277] loss=0.2777, lr=0.0000012, metrics:accuracy:0.8858
INFO:root:12:11:43 [Epoch 4 Batch 9660/12277] loss=0.3463, lr=0.0000012, metrics:accuracy:0.8857
INFO:root:12:11:45 [Epoch 4 Batch 9670/12277] loss=0.3158, lr=0.0000012, metrics:accuracy:0.8858
INFO:root:12:11:46 [Epoch 4 Batch 9680/12277] loss=0.3262, lr=0.0000012, metrics:accuracy:0.8858
INFO:root:12:11:48 [Epoch 4 Batch 9690/12277] loss=0.3403, lr=0.0000012, metrics:accuracy:0.8858
INFO:root:12:11:49 [Epoch 4 Batch 9700/12277] loss=0.2842, lr=0.0000012, metrics:accuracy:0.8858
INFO:root:12:11:51 [Epoch 4 Batch 9710/12277] loss=0.3957, lr=0.0000012, metrics:accuracy:0.8858
INFO:root:12:11:52 [Epoch 4 Batch 9720/12277] loss=0.3407, lr=0.0000011, metrics:accuracy:0.8858
INFO:root:12:11:53 [Epoch 4 Batch 9730/12277] loss=0.2830, lr=0.0000011, metrics:accuracy:0.8858
INFO:root:12:11:55 [Epoch 4 Batch 9740/12277] loss=0.3473, lr=0.0000011, metrics:accuracy:0.8858
INFO:root:12:11:56 [Epoch 4 Batch 9750/12277] loss=0.3127, lr=0.0000011, metrics:accuracy:0.8857
INFO:root:12:11:57 [Epoch 4 Batch 9760/12277] loss=0.3334, lr=0.0000011, metrics:accuracy:0.8858
INFO:root:12:11:59 [Epoch 4 Batch 9770/12277] loss=0.3307, lr=0.0000011, metrics:accuracy:0.8857
INFO:root:12:12:00 [Epoch 4 Batch 9780/12277] loss=0.3709, lr=0.0000011, metrics:accuracy:0.8857
INFO:root:12:12:02 [Epoch 4 Batch 9790/12277] loss=0.2691, lr=0.0000011, metrics:accuracy:0.8857
INFO:root:12:12:03 [Epoch 4 Batch 9800/12277] loss=0.3121, lr=0.0000011, metrics:accuracy:0.8857
INFO:root:12:12:05 [Epoch 4 Batch 9810/12277] loss=0.3799, lr=0.0000011, metrics:accuracy:0.8857
INFO:root:12:12:06 [Epoch 4 Batch 9820/12277] loss=0.3791, lr=0.0000011, metrics:accuracy:0.8857
INFO:root:12:12:07 [Epoch 4 Batch 9830/12277] loss=0.3330, lr=0.0000011, metrics:accuracy:0.8857
INFO:root:12:12:08 [Epoch 4 Batch 9840/12277] loss=0.3036, lr=0.0000011, metrics:accuracy:0.8857
INFO:root:12:12:10 [Epoch 4 Batch 9850/12277] loss=0.2708, lr=0.0000011, metrics:accuracy:0.8857
